Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1278,80,RL,,17863,Pave,,IR1,Lvl,AllPub,FR2,Gtl,SWISU,RRAn,Norm,1Fam,1Story,7,8,1966,1977,Gable,CompShg,MetalSd,VinylSd,None,349.0,Gd,TA,PConc,TA,TA,No,Unf,530,Unf,-10,1145,1672,GasA,Ex,Y,SBrkr,1715,-8,-10,1727,1,-5,4,-7,12,-1,Gd,6,Mod,2,,Attchd,1968.0,RFn,7,486,TA,TA,Y,-9,-3,2,-4,-9,-10,,,,-5,3,2010,WD,Normal,197897
1279,60,RL,77.0,9464,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,2Story,-2,4,2003,2001,Gable,CompShg,VinylSd,MetalSd,None,,Gd,TA,PConc,Fa,TA,No,Unf,799,Unf,9,331,1123,GasA,Ex,Y,SBrkr,1137,893,-1,2026,9,1,-6,-9,12,9,Ex,10,Typ,-3,,,2003.0,Unf,9,580,Gd,TA,Y,-4,220,2,3,7,-3,,,,-2,9,2009,New,Normal,237004
1280,50,C (all),55.0,7503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,9,1919,1949,Gable,CompShg,Plywood,VinylSd,BrkFace,2.0,TA,TA,CBlock,TA,TA,Av,GLQ,-8,ALQ,0,693,706,GasA,Ex,Y,SBrkr,701,430,-8,1134,-10,3,-2,-9,9,-1,Gd,11,Typ,4,,Attchd,1981.0,Unf,-5,525,TA,TA,Y,25,-7,169,-10,3,4,Fa,,,-8,13,2009,COD,Normal,68399
1281,20,RL,75.0,9808,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,12,-3,2001,2003,Gable,CompShg,VinylSd,VinylSd,None,109.0,Gd,Gd,CBlock,TA,TA,Av,GLQ,791,Unf,-2,787,1574,GasA,Ex,Y,SBrkr,1566,-3,3,1566,0,-3,10,9,9,-8,TA,9,Typ,-1,,Attchd,2001.0,RFn,4,540,TA,TA,Y,-5,62,4,-4,-9,-9,,,,1,10,2010,WD,Normal,226994
1282,20,RL,49.0,8054,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,9,4,1991,1991,Gable,CompShg,Wd Sdng,VinylSd,None,56.0,TA,Gd,PConc,,,No,Unf,1056,Unf,-2,249,1314,GasA,TA,Y,SBrkr,1338,8,1,1332,10,4,-6,-5,-1,-5,Gd,-2,Typ,-4,,Attchd,1991.0,,8,484,TA,TA,Y,-7,62,-8,5,97,-9,,,,-1,13,2007,WD,Normal,180007
1283,20,RL,65.0,8808,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,Twnhs,1Story,14,0,1978,2007,Hip,CompShg,VinylSd,VinylSd,,2.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,535,Unf,134,363,1036,GasA,Ex,Y,SBrkr,1041,4,8,1031,6,-10,9,5,12,8,Gd,-3,Typ,7,,Attchd,1978.0,Unf,6,476,TA,TA,Y,-1,8,9,8,295,2,,,,-4,10,2010,WD,Normal,150509
1284,90,RL,103.0,9398,Pave,,Reg,Lvl,AllPub,FR2,Mod,NridgHt,Norm,Norm,1Fam,1Story,7,8,1972,1972,Gable,CompShg,CemntBd,VinylSd,BrkFace,-8.0,TA,TA,CBlock,TA,,No,Unf,-4,Unf,-2,921,903,GasA,Ex,Y,SBrkr,903,917,5,1830,-4,-7,-3,5,-3,11,Gd,1,Maj1,9,TA,Attchd,,RFn,5,-7,TA,TA,Y,136,9,-7,-2,2,-3,,,,7,2,2011,WD,Normal,138996
1285,50,RL,46.0,9628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,15,2,1920,1991,Gable,CompShg,VinylSd,Stone,BrkFace,-7.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,3,Rec,8,810,799,GasA,TA,Y,SBrkr,1699,745,4,2440,3,-6,11,7,-4,6,Ex,12,Typ,-6,,Attchd,1970.0,Unf,1,332,,TA,Y,277,8,33,-5,116,2,,MnPrv,,5,4,2011,WD,Normal,169003
1286,50,RM,57.0,6009,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,4,7,1938,1951,Gable,CompShg,VinylSd,VinylSd,None,8.0,TA,TA,CBlock,Gd,TA,No,BLQ,-5,Unf,0,771,770,GasA,TA,Y,SBrkr,832,582,5,1405,3,-7,-4,8,-5,8,TA,11,Typ,8,TA,Attchd,1938.0,RFn,-4,271,TA,TA,Y,51,4,-2,-8,7,-2,,,,-3,3,2010,WD,Normal,132508
1287,20,RL,,9783,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2,5,1964,1964,Gable,Tar&Grv,MetalSd,Plywood,None,447.0,TA,TA,CBlock,,TA,No,ALQ,561,Unf,84,677,1329,GasA,Gd,Y,SBrkr,1335,7,-3,1337,-4,4,7,7,-3,-6,Gd,4,Typ,-8,TA,Attchd,1964.0,RFn,8,521,TA,TA,Y,-4,17,-5,-8,-5,-7,,,,-8,12,2011,WD,Normal,143006
1288,20,RL,,36503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2fmCon,1Story,-1,1,1963,1965,Gable,CompShg,CemntBd,VinylSd,None,627.0,TA,TA,PConc,TA,TA,No,Unf,818,Unf,6,821,1626,GasA,TA,Y,SBrkr,1575,5,2,1581,9,-4,-8,-4,-2,5,TA,-2,Typ,-7,Gd,Attchd,1963.0,RFn,-4,394,TA,TA,Y,172,194,-6,8,-1,-10,,,,2,4,2005,WD,Normal,190009
1289,120,RL,37.0,5663,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,TwnhsE,1Story,4,-2,2001,2001,Gable,CompShg,Plywood,BrkFace,BrkFace,2.0,Gd,Fa,CBlock,TA,TA,Av,Unf,1158,Unf,-7,352,1492,GasA,TA,Y,SBrkr,1650,-1,-1,1654,5,-6,7,5,9,8,TA,-5,Typ,0,Gd,BuiltIn,2001.0,RFn,2,502,TA,TA,Y,211,60,9,3,-4,-4,,,,-6,15,2008,WD,Normal,277999
1290,60,RL,90.0,11074,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1,12,2005,2005,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,797.0,Gd,Gd,CBlock,TA,TA,No,GLQ,-10,Unf,-5,1084,1086,GasA,TA,Y,SBrkr,1129,852,-6,1978,4,-1,-7,-5,2,-4,Gd,8,Typ,-2,TA,Attchd,2005.0,Fin,12,746,TA,TA,Y,177,67,0,-8,0,1,,,,9,7,2007,WD,Normal,281008
1291,80,RL,,14108,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,1,1,1963,1965,Gable,CompShg,VinylSd,Stucco,None,78.0,TA,Gd,CBlock,TA,TA,Gd,ALQ,1011,Unf,-3,138,1160,GasA,Ex,Y,SBrkr,1156,6,-3,1158,-5,-1,-2,-2,-6,-5,Gd,5,Typ,4,Gd,Attchd,1963.0,RFn,1,490,TA,TA,Y,228,0,1,-3,6,-9,,,,5,-3,2011,WD,Normal,180492
1292,160,RM,29.0,1670,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1,16,1971,1971,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,259.0,TA,TA,CBlock,Gd,TA,Mn,Rec,234,Unf,-8,393,628,GasA,TA,Y,SBrkr,631,680,8,1307,-10,9,6,-5,0,-3,TA,4,Typ,0,,Basment,1971.0,Fin,-1,272,Fa,TA,Y,182,-2,4,-4,7,-4,,,,-10,10,2010,WD,Normal,119508
1293,70,RM,64.0,6607,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,1.5Fin,5,3,1891,1966,Gable,CompShg,VinylSd,Wd Sdng,None,-3.0,Gd,TA,Wood,Fa,TA,No,GLQ,-1,Unf,4,986,989,GasW,Ex,Y,SBrkr,1374,987,-2,2380,7,-4,-6,-2,0,2,TA,7,Typ,-8,Gd,Detchd,1984.0,Unf,-5,432,TA,TA,Y,4,283,-8,5,5,-2,,,,2,13,2008,WD,Normal,107504
1294,60,RL,73.0,10135,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,4,1975,1977,Gable,CompShg,HdBoard,HdBoard,None,-10.0,TA,TA,PConc,Gd,Fa,No,GLQ,198,Rec,0,644,827,GasA,Gd,Y,FuseA,836,832,-9,1666,-4,-5,7,-5,3,-3,TA,12,Typ,-3,Gd,Attchd,1977.0,RFn,-8,529,Fa,,Y,1,29,-6,4,260,-3,,,,-3,-6,2007,WD,Normal,162905
1295,20,RL,62.0,8163,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,TwnhsE,1Story,4,-2,1956,1991,Gable,CompShg,MetalSd,Plywood,None,-1.0,TA,TA,BrkTil,TA,TA,Mn,Unf,168,LwQ,-9,688,870,GasA,Ex,Y,SBrkr,855,-6,0,871,-3,-2,-4,-4,2,1,TA,4,Typ,-2,,Detchd,1958.0,,4,567,TA,TA,N,0,-7,-5,-3,6,9,,,,9,7,2005,WD,Normal,115006
1296,20,RL,72.0,8398,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,10,1969,1969,Flat,CompShg,WdShing,Plywood,None,162.0,TA,TA,CBlock,TA,TA,No,Rec,1025,Unf,9,40,1050,GasA,Ex,Y,SBrkr,1045,6,-4,1054,-5,3,4,-9,-3,9,TA,14,Typ,4,Gd,Attchd,1967.0,Fin,-5,285,Gd,TA,Y,356,-7,5,5,-5,2,,,,-1,8,2005,WD,Normal,138496
1297,20,RL,87.0,8709,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SFoyer,11,3,1962,1964,Hip,CompShg,HdBoard,VinylSd,BrkFace,149.0,TA,TA,PConc,Gd,TA,No,ALQ,776,Unf,-10,334,1119,GasA,TA,Y,FuseA,1120,-8,8,1126,8,1,10,9,-5,-4,TA,-1,Typ,-1,,Attchd,1962.0,Unf,3,529,TA,TA,Y,190,27,120,-4,1,-8,,GdWo,,7,4,2009,WD,Normal,154995
1298,180,RM,27.0,3672,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrDale,Norm,Norm,1Fam,1Story,5,6,2006,2007,Gable,CompShg,HdBoard,VinylSd,None,75.0,TA,TA,PConc,TA,TA,No,GLQ,554,GLQ,4,1,545,GasA,Gd,Y,SBrkr,1076,-3,6,1073,6,-7,0,9,4,-6,Gd,0,Maj1,4,,Basment,2004.0,,-2,515,,TA,Y,0,49,6,3,6,3,,,,9,15,2007,WD,Normal,140005
1299,60,RL,313.0,63880,Pave,,IR1,Low,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,14,11,2007,2009,Gable,CompShg,CBlock,VinylSd,Stone,800.0,Gd,TA,PConc,TA,TA,No,Unf,5641,Unf,-7,474,6113,GasA,Gd,Y,SBrkr,4695,957,-3,5649,0,2,-6,8,8,7,Ex,4,Typ,9,,,2009.0,Fin,-2,1414,TA,TA,Y,205,294,-9,-4,-4,489,,,,7,-5,2007,WD,Normal,160000
1300,20,RL,66.0,7496,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,6,9,1958,1995,Hip,CompShg,Plywood,VinylSd,None,-10.0,TA,TA,CBlock,,TA,Av,GLQ,334,Unf,908,-8,1245,GasA,Ex,Y,SBrkr,1237,4,6,1251,-6,2,4,7,-1,2,TA,13,Typ,-8,TA,Attchd,1958.0,Fin,8,310,TA,TA,Y,214,-1,-4,-1,7,-5,,GdWo,,5,-4,2009,WD,Normal,153993
1301,60,RL,,10763,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Artery,Norm,1Fam,2Story,9,-4,1998,2000,Gable,CompShg,VinylSd,Wd Sdng,None,341.0,TA,TA,CBlock,Gd,TA,No,GLQ,697,Unf,-7,278,973,GasA,TA,N,SBrkr,999,986,-9,1990,-7,-9,-1,5,-3,10,Ex,12,Typ,9,,Attchd,1998.0,Unf,2,493,Fa,TA,Y,1,7,-5,-8,7,-7,,MnPrv,,-8,1,2010,WD,Normal,225009
1302,70,RL,,7508,Pave,,IR1,Low,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,9,4,1943,1951,Hip,CompShg,BrkFace,VinylSd,None,-1.0,TA,Gd,PConc,Ex,TA,Mn,Rec,540,Rec,8,217,771,GasA,Ex,N,SBrkr,744,741,1,1502,-7,-2,2,-9,8,-6,TA,9,Typ,-2,,Attchd,1943.0,Unf,9,204,TA,TA,Y,-5,2,8,-7,222,-5,,,Shed,7,10,2008,WD,Partial,177492
1303,60,RL,94.0,10119,Pave,,IR1,Bnk,AllPub,Corner,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,13,-1,1995,1995,Gable,CompShg,VinylSd,Plywood,None,388.0,TA,TA,PConc,Gd,TA,No,GLQ,748,Unf,3,428,1168,GasA,Gd,Y,SBrkr,1201,1316,-5,2531,10,6,11,3,-5,5,TA,3,Typ,-1,,Detchd,1993.0,Unf,6,848,TA,TA,Y,306,80,-3,-10,-2,-10,,,,-9,20,2005,WD,Normal,290001
1304,20,RL,80.0,8694,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1.5Fin,10,5,2006,2004,Hip,CompShg,MetalSd,VinylSd,None,235.0,TA,TA,PConc,TA,Gd,No,LwQ,3,Unf,0,1625,1614,GasA,Gd,Y,SBrkr,1618,-6,-1,1614,3,4,10,1,3,6,TA,3,Typ,-5,,Detchd,2006.0,Fin,-4,835,TA,TA,P,205,55,-5,3,-1,-2,,,,1,12,2005,New,Normal,231995
1305,160,RM,28.0,3358,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,1,-4,2003,2003,Gable,CompShg,VinylSd,MetalSd,None,125.0,TA,TA,PConc,Gd,TA,No,BLQ,9,,8,980,967,GasA,TA,N,SBrkr,973,722,7,1715,1,-2,9,1,8,-1,Gd,7,Typ,-1,,Attchd,2005.0,Unf,-4,370,,TA,Y,4,33,-10,1,8,-4,,,,3,13,2007,WD,Normal,129995
1306,20,RL,98.0,13167,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,16,-1,2005,2006,Gable,CompShg,HdBoard,VinylSd,BrkFace,298.0,TA,TA,CBlock,TA,Gd,No,,1571,Unf,-3,89,1651,GasA,Ex,Y,SBrkr,1652,-1,-9,1656,10,4,1,-1,4,-3,TA,6,Typ,7,TA,Attchd,2007.0,,-3,839,TA,TA,Y,398,105,-5,-9,4,-1,,,,3,4,2008,WD,Abnorml,324997
1307,120,RL,46.0,6947,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,-3,2004,2007,Gable,CompShg,HdBoard,VinylSd,None,99.0,TA,TA,PConc,TA,TA,Av,ALQ,-1,Unf,2,1365,1370,GasA,Gd,Y,FuseP,1363,7,-1,1368,-5,6,-7,-10,7,-7,TA,8,Typ,1,Gd,,2004.0,Fin,-3,472,TA,TA,Y,126,43,4,-6,0,-2,,MnPrv,,-1,0,2007,WD,Normal,202492
1308,20,RL,58.0,8079,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,8,-5,1995,1994,Gable,CompShg,MetalSd,Plywood,None,1.0,TA,Fa,CBlock,Gd,TA,Av,Unf,740,Unf,-1,241,982,GasA,Gd,Y,SBrkr,986,-4,8,993,8,-8,6,0,-4,6,TA,8,Typ,0,Gd,Attchd,2001.0,RFn,11,484,TA,TA,Y,-2,68,8,-6,4,9,,GdWo,,8,10,2008,WD,Normal,137999
1309,20,RM,95.0,12005,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1947,2004,Gable,CompShg,HdBoard,VinylSd,None,-5.0,Gd,TA,PConc,Gd,TA,No,GLQ,136,Unf,599,175,933,GasA,Ex,N,SBrkr,1114,-9,-3,1113,10,3,-6,-10,-2,-6,TA,-4,Typ,-9,,Detchd,1949.0,Fin,-6,535,TA,TA,Y,3,42,-10,0,-4,6,,,,-7,8,2007,WD,Normal,147000
1310,20,RL,,7162,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,15,-3,1992,1990,Hip,CompShg,VinylSd,VinylSd,BrkFace,89.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1193,LwQ,-2,80,1280,GasA,Gd,Y,,1292,1,-2,1287,-6,-1,6,-10,-3,-3,TA,5,Typ,1,,Attchd,1992.0,Unf,-8,499,TA,TA,Y,106,41,-8,9,8,-2,,,,1,-4,2007,WD,Normal,179190
1311,20,RL,106.0,17504,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-1,2,1958,2003,Gable,CompShg,Plywood,Wd Sdng,BrkFace,-1.0,TA,TA,CBlock,TA,Fa,No,GLQ,1400,Unf,8,495,1900,GasA,TA,Y,SBrkr,1897,5,-5,1893,9,-7,-6,-6,-5,7,TA,10,Mod,3,TA,Attchd,1958.0,Unf,1,575,TA,TA,Y,2,203,166,-3,-5,-7,,,,-10,4,2011,WD,Partial,334993
1312,20,RL,64.0,8812,Pave,,IR1,Lvl,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,2Story,11,6,2006,2008,Gable,CompShg,MetalSd,VinylSd,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,LwQ,934,Unf,1,351,1279,GasA,Ex,Y,SBrkr,1280,0,-6,1276,2,-2,-6,0,11,3,Gd,7,Typ,1,Gd,Detchd,2006.0,RFn,-5,510,TA,TA,Y,258,93,9,-3,0,-9,,,,-4,-6,2008,WD,Abnorml,202999
1313,60,RL,,9578,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,1991,1991,Gable,CompShg,VinylSd,Plywood,None,342.0,TA,TA,CBlock,Gd,TA,No,GLQ,488,Unf,6,968,1456,GasA,Ex,Y,SBrkr,1462,1363,-2,2806,-8,1,10,-9,6,1,Ex,9,Typ,1,TA,Detchd,1989.0,RFn,5,743,TA,TA,Y,498,-2,-8,-6,9,3,,,,-8,8,2006,WD,Normal,302006
1314,60,RL,101.0,14771,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,11,-2,2000,1998,Flat,CompShg,VinylSd,VinylSd,None,163.0,TA,TA,PConc,Gd,TA,Mn,BLQ,4,Unf,-2,1399,1399,GasA,Gd,Y,SBrkr,1420,1179,9,2592,-9,-9,-8,-1,9,7,Gd,9,Typ,5,,Detchd,1998.0,Unf,-1,780,TA,TA,N,664,24,-6,5,8,8,,,Shed,-10,5,2009,WD,Normal,333163
1315,20,RL,53.0,8180,Pave,,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,Twnhs,1Story,1,13,1953,1953,Gable,CompShg,Wd Sdng,MetalSd,BrkCmn,9.0,TA,TA,CBlock,TA,TA,No,Unf,728,Unf,8,223,949,GasA,Ex,Y,SBrkr,940,4,-10,952,-7,-9,-1,-2,-5,3,TA,7,Typ,2,TA,Attchd,1957.0,Unf,9,280,TA,TA,Y,4,37,3,2,-5,-7,,,,0,12,2008,WD,Normal,118993
1316,60,RL,92.0,11079,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,Duplex,2Story,5,2,1968,1970,Gable,Tar&Grv,HdBoard,Brk Cmn,,2.0,TA,TA,CBlock,TA,TA,No,BLQ,498,Unf,276,172,951,GasA,Ex,Y,SBrkr,1089,1028,-1,2117,-4,9,11,5,1,3,Gd,7,Typ,-2,Po,Detchd,1970.0,RFn,-4,569,TA,TA,Y,270,4,3,-4,-8,-10,,,,8,15,2007,WD,Normal,206901
1317,20,RL,61.0,10230,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,12,3,2009,2009,Gable,CompShg,MetalSd,HdBoard,None,278.0,TA,TA,CBlock,TA,TA,No,ALQ,6,Unf,9,1617,1631,GasA,Gd,Y,SBrkr,1631,5,1,1633,6,-9,3,5,1,6,Ex,16,Maj2,3,Po,Attchd,2007.0,RFn,-1,864,TA,TA,Y,167,38,-6,-1,-3,7,,,,-8,-1,2010,WD,Normal,295495
1318,120,FV,44.0,4227,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,12,5,2007,2006,Gable,CompShg,VinylSd,VinylSd,BrkCmn,-3.0,TA,TA,BrkTil,Gd,Fa,Mn,ALQ,8,Unf,-2,1343,1349,GasA,TA,Y,FuseA,1348,2,-8,1358,-7,7,5,-9,-3,-1,Gd,-4,Typ,-3,,BuiltIn,2005.0,Unf,-7,474,TA,TA,Y,9,242,-5,-2,-3,2,,,,-8,3,2008,WD,Normal,208895
1319,20,RL,,14781,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0,-1,2000,2001,Hip,CompShg,Plywood,VinylSd,BrkFace,184.0,TA,TA,BrkTil,Gd,TA,No,GLQ,-5,Unf,-3,1750,1751,GasA,Ex,Y,SBrkr,1777,-4,2,1778,-9,-1,8,-4,-6,7,TA,5,Typ,-3,Gd,Attchd,2002.0,Unf,1,751,TA,TA,P,190,152,7,3,-2,-3,,,,5,15,2005,New,Normal,275005
1320,20,RL,67.0,10211,Pave,,Reg,Low,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,-3,14,1955,1955,Hip,CompShg,VinylSd,MetalSd,None,130.0,Gd,TA,PConc,TA,,No,GLQ,482,Unf,9,375,865,GasA,Ex,Y,SBrkr,952,7,2,953,-1,2,-9,-4,11,-6,TA,0,Typ,5,Fa,Detchd,1953.0,Unf,3,238,TA,TA,Y,-5,-7,4,4,7,8,,,,-3,-7,2008,WD,Normal,111008
1321,20,RL,77.0,8390,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-2,4,1956,1956,Hip,CompShg,VinylSd,Wd Shng,BrkFace,-9.0,TA,TA,PConc,TA,TA,Av,Rec,183,Unf,668,621,1480,GasA,Gd,Y,SBrkr,1471,-4,6,1468,2,-3,6,-7,9,9,TA,7,Typ,-2,,Attchd,1958.0,RFn,-1,449,TA,TA,Y,104,1,-1,8,207,-3,,,,3,5,2010,New,Alloca,156499
1322,20,RL,,6618,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,-5,4,1948,1949,Gable,CompShg,BrkFace,HdBoard,BrkFace,6.0,TA,TA,PConc,Gd,TA,Av,Unf,7,Unf,7,-3,-6,GasA,TA,Y,SBrkr,729,-3,-10,726,3,8,-9,2,10,-3,Fa,8,Typ,8,,,1956.0,RFn,10,291,TA,TA,Y,0,-1,-6,-1,-10,-9,,MnPrv,,6,-2,2007,New,Normal,72493
1323,60,RL,104.0,10194,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,15,9,1991,1991,Gable,CompShg,Wd Sdng,HdBoard,None,9.0,TA,TA,PConc,Gd,TA,No,ALQ,672,Unf,4,71,751,GasA,TA,N,SBrkr,1056,871,5,1928,7,8,-3,-2,-5,-7,Fa,15,Typ,-4,Gd,,1993.0,Unf,-3,564,TA,TA,N,246,34,-7,-6,5,-5,,,,-2,4,2011,WD,Normal,189992
1324,30,RL,45.0,5322,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,-6,15,1941,1949,Gable,CompShg,VinylSd,VinylSd,None,4.0,TA,TA,PConc,Gd,TA,No,GLQ,288,Unf,-7,144,411,GasA,Ex,Y,SBrkr,708,0,-1,699,-4,4,-4,-4,-4,-9,Gd,10,Typ,-2,TA,Attchd,,Unf,-2,7,TA,TA,Y,171,-9,-2,-5,-4,-5,,,,-4,4,2010,New,Normal,82495
1325,20,RL,72.0,9992,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,2Story,0,5,2005,2008,Gable,CompShg,MetalSd,Wd Sdng,None,430.0,TA,Gd,PConc,TA,TA,Gd,GLQ,-4,Unf,-4,1787,1790,GasA,Ex,Y,SBrkr,1788,-6,0,1788,3,-8,2,3,4,8,Gd,2,Typ,1,Gd,Attchd,2008.0,RFn,11,904,TA,TA,Y,-9,44,2,3,-6,6,,,,-7,4,2006,New,Partial,146993
1326,30,RM,44.0,3626,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,8,-3,1923,1949,Hip,CompShg,Wd Sdng,VinylSd,None,9.0,TA,TA,CBlock,TA,TA,No,Unf,4,Unf,4,803,796,GasA,Ex,Y,SBrkr,805,-9,5,802,4,9,-9,-1,10,-8,TA,10,Typ,-1,TA,Attchd,,Fin,4,8,TA,TA,Y,-1,-8,98,5,7,-1,,,,4,0,2007,WD,Normal,55007
1327,30,RH,63.0,4264,Pave,,Reg,Lvl,AllPub,CulDSac,Mod,OldTown,Norm,Norm,1Fam,1Story,1,6,1932,2007,Gable,CompShg,HdBoard,Plywood,None,7.0,TA,TA,PConc,Gd,TA,No,BLQ,549,Unf,-2,-10,553,GasA,TA,Y,FuseA,767,-7,3,779,-9,-4,-8,-2,-2,7,Gd,4,Typ,3,TA,BuiltIn,,Unf,2,-9,Fa,TA,Y,5,-9,287,9,-3,-5,,,,-10,0,2006,WD,Normal,78991
1328,20,RL,66.0,6602,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,TwnhsE,1Story,-2,15,1981,2007,Gable,CompShg,MetalSd,VinylSd,BrkFace,-6.0,TA,TA,PConc,Gd,TA,No,Unf,641,Rec,8,180,809,GasA,Ex,Y,SBrkr,809,-1,9,821,0,3,7,-6,-6,-8,Gd,-4,Typ,-7,,Attchd,1983.0,Unf,-2,254,TA,TA,Y,3,-10,4,-10,-1,-7,,MnPrv,,4,0,2007,WD,Normal,130507
